index,Country,ObservationDate,Confirmed,Deaths,Recovered,Cases,R,D
5243,Costa Rica,02/19/2020,0,0,0,0,0,0
5244,Cote d'Ivoire,02/19/2020,0,0,0,0,0,0
5245,Croatia,02/19/2020,0,0,0,0,0,0
5246,Diamond Princess,02/19/2020,621,0,1,621,1,0
5247,Cuba,02/19/2020,0,0,0,0,0,0
5248,Cyprus,02/19/2020,0,0,0,0,0,0
5249,Czechia,02/19/2020,0,0,0,0,0,0
5250,Denmark,02/19/2020,0,0,0,0,0,0
5251,Djibouti,02/19/2020,0,0,0,0,0,0
5252,Dominican Republic,02/19/2020,0,0,0,0,0,0
5253,Ecuador,02/19/2020,0,0,0,0,0,0
5254,Egypt,02/19/2020,1,0,0,1,0,0
5255,El Salvador,02/19/2020,0,0,0,0,0,0
5256,Equatorial Guinea,02/19/2020,0,0,0,0,0,0
5257,Eritrea,02/19/2020,0,0,0,0,0,0
5258,Estonia,02/19/2020,0,0,0,0,0,0
5259,Eswatini,02/19/2020,0,0,0,0,0,0
5260,Ethiopia,02/19/2020,0,0,0,0,0,0
5261,Fiji,02/19/2020,0,0,0,0,0,0
5262,Finland,02/19/2020,1,0,1,1,1,0
5263,France,02/19/2020,12,1,4,12,4,1
5264,Gabon,02/19/2020,0,0,0,0,0,0
5265,Gambia,02/19/2020,0,0,0,0,0,0
5266,Georgia,02/19/2020,0,0,0,0,0,0
5267,Germany,02/19/2020,16,0,12,16,12,0
5268,Ghana,02/19/2020,0,0,0,0,0,0
5269,Greece,02/19/2020,0,0,0,0,0,0
5270,Guatemala,02/19/2020,0,0,0,0,0,0
5271,Guinea,02/19/2020,0,0,0,0,0,0
5272,Guyana,02/19/2020,0,0,0,0,0,0
5273,Haiti,02/19/2020,0,0,0,0,0,0
5274,Holy See,02/19/2020,0,0,0,0,0,0
5275,Honduras,02/19/2020,0,0,0,0,0,0
5276,Hungary,02/19/2020,0,0,0,0,0,0
5277,Iceland,02/19/2020,0,0,0,0,0,0
5278,India,02/19/2020,3,0,3,3,3,0
5279,Indonesia,02/19/2020,0,0,0,0,0,0
5280,Iran,02/19/2020,2,2,0,2,0,2
5281,Iraq,02/19/2020,0,0,0,0,0,0
5282,Ireland,02/19/2020,0,0,0,0,0,0
5283,Israel,02/19/2020,0,0,0,0,0,0
5284,Italy,02/19/2020,3,0,0,3,0,0
5285,Jamaica,02/19/2020,0,0,0,0,0,0
5286,Japan,02/19/2020,84,1,18,84,18,1
5287,Jordan,02/19/2020,0,0,0,0,0,0
5288,Kazakhstan,02/19/2020,0,0,0,0,0,0
5289,Kenya,02/19/2020,0,0,0,0,0,0
5290,"Korea, South",02/19/2020,31,0,12,31,12,0
5291,Kuwait,02/19/2020,0,0,0,0,0,0
5292,Kyrgyzstan,02/19/2020,0,0,0,0,0,0
5293,Latvia,02/19/2020,0,0,0,0,0,0
5294,Lebanon,02/19/2020,0,0,0,0,0,0
5295,Liberia,02/19/2020,0,0,0,0,0,0
5296,Liechtenstein,02/19/2020,0,0,0,0,0,0
5297,Lithuania,02/19/2020,0,0,0,0,0,0
5298,Luxembourg,02/19/2020,0,0,0,0,0,0
5299,Madagascar,02/19/2020,0,0,0,0,0,0
5300,Malaysia,02/19/2020,22,0,15,22,15,0
5301,Maldives,02/19/2020,0,0,0,0,0,0
5302,Malta,02/19/2020,0,0,0,0,0,0
5303,Mauritania,02/19/2020,0,0,0,0,0,0
5304,Mauritius,02/19/2020,0,0,0,0,0,0
5305,Mexico,02/19/2020,0,0,0,0,0,0
5306,Moldova,02/19/2020,0,0,0,0,0,0
5307,Monaco,02/19/2020,0,0,0,0,0,0
5308,Mongolia,02/19/2020,0,0,0,0,0,0
5309,Montenegro,02/19/2020,0,0,0,0,0,0
5310,Morocco,02/19/2020,0,0,0,0,0,0
5311,Namibia,02/19/2020,0,0,0,0,0,0
5312,Nepal,02/19/2020,1,0,1,1,1,0
5313,Netherlands,02/19/2020,0,0,0,0,0,0
5314,New Zealand,02/19/2020,0,0,0,0,0,0
5315,Nicaragua,02/19/2020,0,0,0,0,0,0
5316,Niger,02/19/2020,0,0,0,0,0,0
5317,Nigeria,02/19/2020,0,0,0,0,0,0
5318,North Macedonia,02/19/2020,0,0,0,0,0,0
5319,Norway,02/19/2020,0,0,0,0,0,0
5320,Oman,02/19/2020,0,0,0,0,0,0
5321,Pakistan,02/19/2020,0,0,0,0,0,0
5322,Panama,02/19/2020,0,0,0,0,0,0
5323,Papua New Guinea,02/19/2020,0,0,0,0,0,0
5324,Paraguay,02/19/2020,0,0,0,0,0,0
5325,Peru,02/19/2020,0,0,0,0,0,0
5326,Philippines,02/19/2020,3,1,1,3,1,1
5327,Poland,02/19/2020,0,0,0,0,0,0
5328,Portugal,02/19/2020,0,0,0,0,0,0
5329,Qatar,02/19/2020,0,0,0,0,0,0
5330,Romania,02/19/2020,0,0,0,0,0,0
5331,Russia,02/19/2020,2,0,2,2,2,0
5332,Rwanda,02/19/2020,0,0,0,0,0,0
5333,Saint Lucia,02/19/2020,0,0,0,0,0,0
5334,Saint Vincent and the Grenadines,02/19/2020,0,0,0,0,0,0
5335,San Marino,02/19/2020,0,0,0,0,0,0
5336,Saudi Arabia,02/19/2020,0,0,0,0,0,0
5337,Senegal,02/19/2020,0,0,0,0,0,0
5338,Serbia,02/19/2020,0,0,0,0,0,0
5339,Seychelles,02/19/2020,0,0,0,0,0,0
5340,Singapore,02/19/2020,84,0,34,84,34,0
5341,Slovakia,02/19/2020,0,0,0,0,0,0
5342,Slovenia,02/19/2020,0,0,0,0,0,0
5343,Somalia,02/19/2020,0,0,0,0,0,0
5344,South Africa,02/19/2020,0,0,0,0,0,0
5345,Spain,02/19/2020,2,0,2,2,2,0
5346,Sri Lanka,02/19/2020,1,0,1,1,1,0
5347,Sudan,02/19/2020,0,0,0,0,0,0
5348,Suriname,02/19/2020,0,0,0,0,0,0
5349,Sweden,02/19/2020,1,0,0,1,0,0
5350,Switzerland,02/19/2020,0,0,0,0,0,0
5351,Taiwan,02/19/2020,23,1,2,23,2,1
5352,Tanzania,02/19/2020,0,0,0,0,0,0
5353,Thailand,02/19/2020,35,0,15,35,15,0
5354,Togo,02/19/2020,0,0,0,0,0,0
5355,Trinidad and Tobago,02/19/2020,0,0,0,0,0,0
5356,Tunisia,02/19/2020,0,0,0,0,0,0
5357,Turkey,02/19/2020,0,0,0,0,0,0
5358,Uganda,02/19/2020,0,0,0,0,0,0
5359,Ukraine,02/19/2020,0,0,0,0,0,0
5360,United Arab Emirates,02/19/2020,9,0,4,9,4,0
5361,United Kingdom,02/19/2020,9,0,8,9,8,0
5362,Uruguay,02/19/2020,0,0,0,0,0,0
5363,US,02/19/2020,13,0,3,13,3,0
5364,Uzbekistan,02/19/2020,0,0,0,0,0,0
5365,Venezuela,02/19/2020,0,0,0,0,0,0
5366,Vietnam,02/19/2020,16,0,7,16,7,0
5367,Zambia,02/19/2020,0,0,0,0,0,0
5368,Zimbabwe,02/19/2020,0,0,0,0,0,0
5369,Dominica,02/19/2020,0,0,0,0,0,0
5370,Grenada,02/19/2020,0,0,0,0,0,0
5371,Mozambique,02/19/2020,0,0,0,0,0,0
5372,Syria,02/19/2020,0,0,0,0,0,0
5373,Timor-Leste,02/19/2020,0,0,0,0,0,0
5374,Belize,02/19/2020,0,0,0,0,0,0
5375,Laos,02/19/2020,0,0,0,0,0,0
5376,Libya,02/19/2020,0,0,0,0,0,0
5377,West Bank and Gaza,02/19/2020,0,0,0,0,0,0
5378,Guinea-Bissau,02/19/2020,0,0,0,0,0,0
5379,Mali,02/19/2020,0,0,0,0,0,0
5380,Saint Kitts and Nevis,02/19/2020,0,0,0,0,0,0
5381,Kosovo,02/19/2020,0,0,0,0,0,0
5382,Burma,02/19/2020,0,0,0,0,0,0
5383,MS Zaandam,02/19/2020,0,0,0,0,0,0
5384,Botswana,02/19/2020,0,0,0,0,0,0
5385,Burundi,02/19/2020,0,0,0,0,0,0
5386,Sierra Leone,02/19/2020,0,0,0,0,0,0
5387,Malawi,02/19/2020,0,0,0,0,0,0
5388,South Sudan,02/19/2020,0,0,0,0,0,0
5389,Western Sahara,02/19/2020,0,0,0,0,0,0
5390,Sao Tome and Principe,02/19/2020,0,0,0,0,0,0
5391,Yemen,02/19/2020,0,0,0,0,0,0
5392,Comoros,02/19/2020,0,0,0,0,0,0
5393,Tajikistan,02/19/2020,0,0,0,0,0,0
5394,Afghanistan,02/20/2020,0,0,0,0,0,0
5395,Albania,02/20/2020,0,0,0,0,0,0
5396,Algeria,02/20/2020,0,0,0,0,0,0
5397,Andorra,02/20/2020,0,0,0,0,0,0
5398,Angola,02/20/2020,0,0,0,0,0,0
5399,Antigua and Barbuda,02/20/2020,0,0,0,0,0,0
5400,Argentina,02/20/2020,0,0,0,0,0,0
5401,Armenia,02/20/2020,0,0,0,0,0,0
5402,Australia,02/20/2020,15,0,10,15,10,0
5403,Azerbaijan,02/20/2020,0,0,0,0,0,0
5404,Bahamas,02/20/2020,0,0,0,0,0,0
5405,Bahrain,02/20/2020,0,0,0,0,0,0
5406,Bangladesh,02/20/2020,0,0,0,0,0,0
5407,Barbados,02/20/2020,0,0,0,0,0,0
5408,Belarus,02/20/2020,0,0,0,0,0,0
5409,Belgium,02/20/2020,1,0,1,1,1,0
5410,Benin,02/20/2020,0,0,0,0,0,0
5411,Bhutan,02/20/2020,0,0,0,0,0,0
5412,Bolivia,02/20/2020,0,0,0,0,0,0
5413,Bosnia and Herzegovina,02/20/2020,0,0,0,0,0,0
5414,Brazil,02/20/2020,0,0,0,0,0,0
5415,Brunei,02/20/2020,0,0,0,0,0,0
5416,Bulgaria,02/20/2020,0,0,0,0,0,0
5417,Burkina Faso,02/20/2020,0,0,0,0,0,0
5418,Cabo Verde,02/20/2020,0,0,0,0,0,0
5419,Cambodia,02/20/2020,1,0,1,1,1,0
5420,Cameroon,02/20/2020,0,0,0,0,0,0
5421,Canada,02/20/2020,8,0,1,8,1,0
5422,Central African Republic,02/20/2020,0,0,0,0,0,0
5423,Chad,02/20/2020,0,0,0,0,0,0
5424,Chile,02/20/2020,0,0,0,0,0,0
5425,China,02/20/2020,75077,2238,18014,75077,18014,2238
5426,Colombia,02/20/2020,0,0,0,0,0,0
5427,Congo (Brazzaville),02/20/2020,0,0,0,0,0,0
5428,Congo (Kinshasa),02/20/2020,0,0,0,0,0,0
5429,Costa Rica,02/20/2020,0,0,0,0,0,0
5430,Cote d'Ivoire,02/20/2020,0,0,0,0,0,0
5431,Croatia,02/20/2020,0,0,0,0,0,0
5432,Diamond Princess,02/20/2020,634,2,1,634,1,2
5433,Cuba,02/20/2020,0,0,0,0,0,0
5434,Cyprus,02/20/2020,0,0,0,0,0,0
5435,Czechia,02/20/2020,0,0,0,0,0,0
5436,Denmark,02/20/2020,0,0,0,0,0,0
5437,Djibouti,02/20/2020,0,0,0,0,0,0
5438,Dominican Republic,02/20/2020,0,0,0,0,0,0
5439,Ecuador,02/20/2020,0,0,0,0,0,0
5440,Egypt,02/20/2020,1,0,0,1,0,0
5441,El Salvador,02/20/2020,0,0,0,0,0,0
5442,Equatorial Guinea,02/20/2020,0,0,0,0,0,0
5443,Eritrea,02/20/2020,0,0,0,0,0,0
5444,Estonia,02/20/2020,0,0,0,0,0,0
5445,Eswatini,02/20/2020,0,0,0,0,0,0
5446,Ethiopia,02/20/2020,0,0,0,0,0,0
5447,Fiji,02/20/2020,0,0,0,0,0,0
5448,Finland,02/20/2020,1,0,1,1,1,0
5449,France,02/20/2020,12,1,4,12,4,1
5450,Gabon,02/20/2020,0,0,0,0,0,0
5451,Gambia,02/20/2020,0,0,0,0,0,0
5452,Georgia,02/20/2020,0,0,0,0,0,0
5453,Germany,02/20/2020,16,0,12,16,12,0
5454,Ghana,02/20/2020,0,0,0,0,0,0
5455,Greece,02/20/2020,0,0,0,0,0,0
5456,Guatemala,02/20/2020,0,0,0,0,0,0
5457,Guinea,02/20/2020,0,0,0,0,0,0
5458,Guyana,02/20/2020,0,0,0,0,0,0
5459,Haiti,02/20/2020,0,0,0,0,0,0
5460,Holy See,02/20/2020,0,0,0,0,0,0
5461,Honduras,02/20/2020,0,0,0,0,0,0
5462,Hungary,02/20/2020,0,0,0,0,0,0
5463,Iceland,02/20/2020,0,0,0,0,0,0
5464,India,02/20/2020,3,0,3,3,3,0
5465,Indonesia,02/20/2020,0,0,0,0,0,0
5466,Iran,02/20/2020,5,2,0,5,0,2
5467,Iraq,02/20/2020,0,0,0,0,0,0
5468,Ireland,02/20/2020,0,0,0,0,0,0
5469,Israel,02/20/2020,0,0,0,0,0,0
5470,Italy,02/20/2020,3,0,0,3,0,0
5471,Jamaica,02/20/2020,0,0,0,0,0,0
5472,Japan,02/20/2020,94,1,18,94,18,1
5473,Jordan,02/20/2020,0,0,0,0,0,0
5474,Kazakhstan,02/20/2020,0,0,0,0,0,0
5475,Kenya,02/20/2020,0,0,0,0,0,0
5476,"Korea, South",02/20/2020,104,1,16,104,16,1
5477,Kuwait,02/20/2020,0,0,0,0,0,0
5478,Kyrgyzstan,02/20/2020,0,0,0,0,0,0
5479,Latvia,02/20/2020,0,0,0,0,0,0
5480,Lebanon,02/20/2020,0,0,0,0,0,0
5481,Liberia,02/20/2020,0,0,0,0,0,0
5482,Liechtenstein,02/20/2020,0,0,0,0,0,0
5483,Lithuania,02/20/2020,0,0,0,0,0,0
5484,Luxembourg,02/20/2020,0,0,0,0,0,0
5485,Madagascar,02/20/2020,0,0,0,0,0,0
5486,Malaysia,02/20/2020,22,0,15,22,15,0
5487,Maldives,02/20/2020,0,0,0,0,0,0
5488,Malta,02/20/2020,0,0,0,0,0,0
5489,Mauritania,02/20/2020,0,0,0,0,0,0
5490,Mauritius,02/20/2020,0,0,0,0,0,0
5491,Mexico,02/20/2020,0,0,0,0,0,0
5492,Moldova,02/20/2020,0,0,0,0,0,0
5493,Monaco,02/20/2020,0,0,0,0,0,0
5494,Mongolia,02/20/2020,0,0,0,0,0,0
5495,Montenegro,02/20/2020,0,0,0,0,0,0
5496,Morocco,02/20/2020,0,0,0,0,0,0
5497,Namibia,02/20/2020,0,0,0,0,0,0
5498,Nepal,02/20/2020,1,0,1,1,1,0
5499,Netherlands,02/20/2020,0,0,0,0,0,0
5500,New Zealand,02/20/2020,0,0,0,0,0,0
5501,Nicaragua,02/20/2020,0,0,0,0,0,0
5502,Niger,02/20/2020,0,0,0,0,0,0
5503,Nigeria,02/20/2020,0,0,0,0,0,0
5504,North Macedonia,02/20/2020,0,0,0,0,0,0
5505,Norway,02/20/2020,0,0,0,0,0,0
5506,Oman,02/20/2020,0,0,0,0,0,0
5507,Pakistan,02/20/2020,0,0,0,0,0,0
5508,Panama,02/20/2020,0,0,0,0,0,0
5509,Papua New Guinea,02/20/2020,0,0,0,0,0,0
5510,Paraguay,02/20/2020,0,0,0,0,0,0
5511,Peru,02/20/2020,0,0,0,0,0,0
5512,Philippines,02/20/2020,3,1,1,3,1,1
5513,Poland,02/20/2020,0,0,0,0,0,0
5514,Portugal,02/20/2020,0,0,0,0,0,0
5515,Qatar,02/20/2020,0,0,0,0,0,0
5516,Romania,02/20/2020,0,0,0,0,0,0
5517,Russia,02/20/2020,2,0,2,2,2,0
5518,Rwanda,02/20/2020,0,0,0,0,0,0
5519,Saint Lucia,02/20/2020,0,0,0,0,0,0
5520,Saint Vincent and the Grenadines,02/20/2020,0,0,0,0,0,0
5521,San Marino,02/20/2020,0,0,0,0,0,0
5522,Saudi Arabia,02/20/2020,0,0,0,0,0,0
5523,Senegal,02/20/2020,0,0,0,0,0,0
5524,Serbia,02/20/2020,0,0,0,0,0,0
5525,Seychelles,02/20/2020,0,0,0,0,0,0
5526,Singapore,02/20/2020,84,0,34,84,34,0
5527,Slovakia,02/20/2020,0,0,0,0,0,0
5528,Slovenia,02/20/2020,0,0,0,0,0,0
5529,Somalia,02/20/2020,0,0,0,0,0,0
5530,South Africa,02/20/2020,0,0,0,0,0,0
5531,Spain,02/20/2020,2,0,2,2,2,0
5532,Sri Lanka,02/20/2020,1,0,1,1,1,0
5533,Sudan,02/20/2020,0,0,0,0,0,0
5534,Suriname,02/20/2020,0,0,0,0,0,0
5535,Sweden,02/20/2020,1,0,0,1,0,0
5536,Switzerland,02/20/2020,0,0,0,0,0,0
5537,Taiwan,02/20/2020,24,1,2,24,2,1
5538,Tanzania,02/20/2020,0,0,0,0,0,0
5539,Thailand,02/20/2020,35,0,15,35,15,0
5540,Togo,02/20/2020,0,0,0,0,0,0
5541,Trinidad and Tobago,02/20/2020,0,0,0,0,0,0
5542,Tunisia,02/20/2020,0,0,0,0,0,0
5543,Turkey,02/20/2020,0,0,0,0,0,0
5544,Uganda,02/20/2020,0,0,0,0,0,0
5545,Ukraine,02/20/2020,0,0,0,0,0,0
5546,United Arab Emirates,02/20/2020,9,0,4,9,4,0
5547,United Kingdom,02/20/2020,9,0,8,9,8,0
5548,Uruguay,02/20/2020,0,0,0,0,0,0
5549,US,02/20/2020,13,0,3,13,3,0
5550,Uzbekistan,02/20/2020,0,0,0,0,0,0
5551,Venezuela,02/20/2020,0,0,0,0,0,0
5552,Vietnam,02/20/2020,16,0,7,16,7,0
5553,Zambia,02/20/2020,0,0,0,0,0,0
5554,Zimbabwe,02/20/2020,0,0,0,0,0,0
5555,Dominica,02/20/2020,0,0,0,0,0,0
5556,Grenada,02/20/2020,0,0,0,0,0,0
5557,Mozambique,02/20/2020,0,0,0,0,0,0
5558,Syria,02/20/2020,0,0,0,0,0,0
5559,Timor-Leste,02/20/2020,0,0,0,0,0,0
5560,Belize,02/20/2020,0,0,0,0,0,0
5561,Laos,02/20/2020,0,0,0,0,0,0
5562,Libya,02/20/2020,0,0,0,0,0,0
5563,West Bank and Gaza,02/20/2020,0,0,0,0,0,0
5564,Guinea-Bissau,02/20/2020,0,0,0,0,0,0
5565,Mali,02/20/2020,0,0,0,0,0,0
5566,Saint Kitts and Nevis,02/20/2020,0,0,0,0,0,0
5567,Kosovo,02/20/2020,0,0,0,0,0,0
5568,Burma,02/20/2020,0,0,0,0,0,0
5569,MS Zaandam,02/20/2020,0,0,0,0,0,0
5570,Botswana,02/20/2020,0,0,0,0,0,0
5571,Burundi,02/20/2020,0,0,0,0,0,0
5572,Sierra Leone,02/20/2020,0,0,0,0,0,0
5573,Malawi,02/20/2020,0,0,0,0,0,0
5574,South Sudan,02/20/2020,0,0,0,0,0,0
5575,Western Sahara,02/20/2020,0,0,0,0,0,0
5576,Sao Tome and Principe,02/20/2020,0,0,0,0,0,0
5577,Yemen,02/20/2020,0,0,0,0,0,0
5578,Comoros,02/20/2020,0,0,0,0,0,0
5579,Tajikistan,02/20/2020,0,0,0,0,0,0
5580,Afghanistan,02/21/2020,0,0,0,0,0,0
5581,Albania,02/21/2020,0,0,0,0,0,0
5582,Algeria,02/21/2020,0,0,0,0,0,0
5583,Andorra,02/21/2020,0,0,0,0,0,0
5584,Angola,02/21/2020,0,0,0,0,0,0
5585,Antigua and Barbuda,02/21/2020,0,0,0,0,0,0
5586,Argentina,02/21/2020,0,0,0,0,0,0
5587,Armenia,02/21/2020,0,0,0,0,0,0
5588,Australia,02/21/2020,15,0,11,15,11,0
5589,Azerbaijan,02/21/2020,0,0,0,0,0,0
5590,Bahamas,02/21/2020,0,0,0,0,0,0
5591,Bahrain,02/21/2020,0,0,0,0,0,0
5592,Bangladesh,02/21/2020,0,0,0,0,0,0
5593,Barbados,02/21/2020,0,0,0,0,0,0
5594,Belarus,02/21/2020,0,0,0,0,0,0
5595,Belgium,02/21/2020,1,0,1,1,1,0
5596,Benin,02/21/2020,0,0,0,0,0,0
5597,Bhutan,02/21/2020,0,0,0,0,0,0
5598,Bolivia,02/21/2020,0,0,0,0,0,0
5599,Bosnia and Herzegovina,02/21/2020,0,0,0,0,0,0
5600,Brazil,02/21/2020,0,0,0,0,0,0
5601,Brunei,02/21/2020,0,0,0,0,0,0
5602,Bulgaria,02/21/2020,0,0,0,0,0,0
5603,Burkina Faso,02/21/2020,0,0,0,0,0,0
5604,Cabo Verde,02/21/2020,0,0,0,0,0,0
5605,Cambodia,02/21/2020,1,0,1,1,1,0
5606,Cameroon,02/21/2020,0,0,0,0,0,0
5607,Canada,02/21/2020,9,0,3,9,3,0
5608,Central African Republic,02/21/2020,0,0,0,0,0,0
5609,Chad,02/21/2020,0,0,0,0,0,0
5610,Chile,02/21/2020,0,0,0,0,0,0
5611,China,02/21/2020,75550,2238,18704,75550,18704,2238
5612,Colombia,02/21/2020,0,0,0,0,0,0
5613,Congo (Brazzaville),02/21/2020,0,0,0,0,0,0
5614,Congo (Kinshasa),02/21/2020,0,0,0,0,0,0
5615,Costa Rica,02/21/2020,0,0,0,0,0,0
5616,Cote d'Ivoire,02/21/2020,0,0,0,0,0,0
5617,Croatia,02/21/2020,0,0,0,0,0,0
5618,Diamond Princess,02/21/2020,634,2,1,634,1,2
5619,Cuba,02/21/2020,0,0,0,0,0,0
5620,Cyprus,02/21/2020,0,0,0,0,0,0
5621,Czechia,02/21/2020,0,0,0,0,0,0
5622,Denmark,02/21/2020,0,0,0,0,0,0
5623,Djibouti,02/21/2020,0,0,0,0,0,0
5624,Dominican Republic,02/21/2020,0,0,0,0,0,0
5625,Ecuador,02/21/2020,0,0,0,0,0,0
5626,Egypt,02/21/2020,1,0,0,1,0,0
5627,El Salvador,02/21/2020,0,0,0,0,0,0
5628,Equatorial Guinea,02/21/2020,0,0,0,0,0,0
5629,Eritrea,02/21/2020,0,0,0,0,0,0
5630,Estonia,02/21/2020,0,0,0,0,0,0
5631,Eswatini,02/21/2020,0,0,0,0,0,0
5632,Ethiopia,02/21/2020,0,0,0,0,0,0
5633,Fiji,02/21/2020,0,0,0,0,0,0
5634,Finland,02/21/2020,1,0,1,1,1,0
5635,France,02/21/2020,12,1,4,12,4,1
5636,Gabon,02/21/2020,0,0,0,0,0,0
5637,Gambia,02/21/2020,0,0,0,0,0,0
5638,Georgia,02/21/2020,0,0,0,0,0,0
5639,Germany,02/21/2020,16,0,14,16,14,0
5640,Ghana,02/21/2020,0,0,0,0,0,0
5641,Greece,02/21/2020,0,0,0,0,0,0
5642,Guatemala,02/21/2020,0,0,0,0,0,0
5643,Guinea,02/21/2020,0,0,0,0,0,0
5644,Guyana,02/21/2020,0,0,0,0,0,0
5645,Haiti,02/21/2020,0,0,0,0,0,0
5646,Holy See,02/21/2020,0,0,0,0,0,0
5647,Honduras,02/21/2020,0,0,0,0,0,0
5648,Hungary,02/21/2020,0,0,0,0,0,0
5649,Iceland,02/21/2020,0,0,0,0,0,0
5650,India,02/21/2020,3,0,3,3,3,0
5651,Indonesia,02/21/2020,0,0,0,0,0,0
5652,Iran,02/21/2020,18,4,0,18,0,4
5653,Iraq,02/21/2020,0,0,0,0,0,0
5654,Ireland,02/21/2020,0,0,0,0,0,0
5655,Israel,02/21/2020,1,0,0,1,0,0
5656,Italy,02/21/2020,20,1,0,20,0,1
5657,Jamaica,02/21/2020,0,0,0,0,0,0
5658,Japan,02/21/2020,105,1,22,105,22,1
5659,Jordan,02/21/2020,0,0,0,0,0,0
5660,Kazakhstan,02/21/2020,0,0,0,0,0,0
5661,Kenya,02/21/2020,0,0,0,0,0,0
5662,"Korea, South",02/21/2020,204,2,16,204,16,2
5663,Kuwait,02/21/2020,0,0,0,0,0,0
5664,Kyrgyzstan,02/21/2020,0,0,0,0,0,0
5665,Latvia,02/21/2020,0,0,0,0,0,0
5666,Lebanon,02/21/2020,1,0,0,1,0,0
5667,Liberia,02/21/2020,0,0,0,0,0,0
5668,Liechtenstein,02/21/2020,0,0,0,0,0,0
5669,Lithuania,02/21/2020,0,0,0,0,0,0
5670,Luxembourg,02/21/2020,0,0,0,0,0,0
5671,Madagascar,02/21/2020,0,0,0,0,0,0
5672,Malaysia,02/21/2020,22,0,15,22,15,0
5673,Maldives,02/21/2020,0,0,0,0,0,0
5674,Malta,02/21/2020,0,0,0,0,0,0
5675,Mauritania,02/21/2020,0,0,0,0,0,0
5676,Mauritius,02/21/2020,0,0,0,0,0,0
5677,Mexico,02/21/2020,0,0,0,0,0,0
5678,Moldova,02/21/2020,0,0,0,0,0,0
5679,Monaco,02/21/2020,0,0,0,0,0,0
5680,Mongolia,02/21/2020,0,0,0,0,0,0
5681,Montenegro,02/21/2020,0,0,0,0,0,0
5682,Morocco,02/21/2020,0,0,0,0,0,0
5683,Namibia,02/21/2020,0,0,0,0,0,0
5684,Nepal,02/21/2020,1,0,1,1,1,0
5685,Netherlands,02/21/2020,0,0,0,0,0,0
5686,New Zealand,02/21/2020,0,0,0,0,0,0
5687,Nicaragua,02/21/2020,0,0,0,0,0,0
5688,Niger,02/21/2020,0,0,0,0,0,0
5689,Nigeria,02/21/2020,0,0,0,0,0,0
5690,North Macedonia,02/21/2020,0,0,0,0,0,0
5691,Norway,02/21/2020,0,0,0,0,0,0
5692,Oman,02/21/2020,0,0,0,0,0,0
5693,Pakistan,02/21/2020,0,0,0,0,0,0
5694,Panama,02/21/2020,0,0,0,0,0,0
5695,Papua New Guinea,02/21/2020,0,0,0,0,0,0
5696,Paraguay,02/21/2020,0,0,0,0,0,0
5697,Peru,02/21/2020,0,0,0,0,0,0
5698,Philippines,02/21/2020,3,1,1,3,1,1
5699,Poland,02/21/2020,0,0,0,0,0,0
5700,Portugal,02/21/2020,0,0,0,0,0,0
5701,Qatar,02/21/2020,0,0,0,0,0,0
5702,Romania,02/21/2020,0,0,0,0,0,0
5703,Russia,02/21/2020,2,0,2,2,2,0
5704,Rwanda,02/21/2020,0,0,0,0,0,0
5705,Saint Lucia,02/21/2020,0,0,0,0,0,0
5706,Saint Vincent and the Grenadines,02/21/2020,0,0,0,0,0,0
5707,San Marino,02/21/2020,0,0,0,0,0,0
5708,Saudi Arabia,02/21/2020,0,0,0,0,0,0
5709,Senegal,02/21/2020,0,0,0,0,0,0
5710,Serbia,02/21/2020,0,0,0,0,0,0
5711,Seychelles,02/21/2020,0,0,0,0,0,0
5712,Singapore,02/21/2020,85,0,37,85,37,0
5713,Slovakia,02/21/2020,0,0,0,0,0,0
5714,Slovenia,02/21/2020,0,0,0,0,0,0
5715,Somalia,02/21/2020,0,0,0,0,0,0
5716,South Africa,02/21/2020,0,0,0,0,0,0
5717,Spain,02/21/2020,2,0,2,2,2,0
5718,Sri Lanka,02/21/2020,1,0,1,1,1,0
5719,Sudan,02/21/2020,0,0,0,0,0,0
5720,Suriname,02/21/2020,0,0,0,0,0,0
5721,Sweden,02/21/2020,1,0,0,1,0,0
5722,Switzerland,02/21/2020,0,0,0,0,0,0
5723,Taiwan,02/21/2020,26,1,2,26,2,1
5724,Tanzania,02/21/2020,0,0,0,0,0,0
5725,Thailand,02/21/2020,35,0,17,35,17,0
5726,Togo,02/21/2020,0,0,0,0,0,0
5727,Trinidad and Tobago,02/21/2020,0,0,0,0,0,0
5728,Tunisia,02/21/2020,0,0,0,0,0,0
5729,Turkey,02/21/2020,0,0,0,0,0,0
5730,Uganda,02/21/2020,0,0,0,0,0,0
5731,Ukraine,02/21/2020,0,0,0,0,0,0
5732,United Arab Emirates,02/21/2020,9,0,4,9,4,0
5733,United Kingdom,02/21/2020,9,0,8,9,8,0
5734,Uruguay,02/21/2020,0,0,0,0,0,0
5735,US,02/21/2020,15,0,5,15,5,0
5736,Uzbekistan,02/21/2020,0,0,0,0,0,0
5737,Venezuela,02/21/2020,0,0,0,0,0,0
5738,Vietnam,02/21/2020,16,0,14,16,14,0
5739,Zambia,02/21/2020,0,0,0,0,0,0
5740,Zimbabwe,02/21/2020,0,0,0,0,0,0
5741,Dominica,02/21/2020,0,0,0,0,0,0
5742,Grenada,02/21/2020,0,0,0,0,0,0
5743,Mozambique,02/21/2020,0,0,0,0,0,0
